season,week,home_team,away_team,home_line,home_odds,away_odds,n_books
2010,5.0,Memphis,Tulsa,7.5,-110.0,-110.0,12.0
2010,5.0,Michigan State,Wisconsin,2.5,-110.0,-110.0,12.0
2010,5.0,Minnesota,Northwestern,4.5,-110.0,-110.0,12.0
2010,5.0,Mississippi State,Alcorn State,-44.0,-110.0,-110.0,8.0
2010,5.0,New Mexico State,Boise State,43.5,-110.0,-110.0,12.0
2010,5.0,North Carolina,East Carolina,-14.25,-110.0,-110.0,12.0
2010,5.0,Oklahoma,Texas,-3.0,-112.5,-105.0,12.0
2010,5.0,Oregon,Stanford,-6.5,-110.0,-110.0,12.0
2010,5.0,Oregon State,Arizona State,-2.5,-109.0,-110.0,12.0
2010,5.0,Pittsburgh,Florida International,-17.0,-110.0,-110.0,11.0
2010,5.0,Rutgers,Tulane,-17.0,-110.0,-110.0,12.0
2010,5.0,South Florida,Florida Atlantic,-21.5,-110.0,-110.0,12.0
2010,5.0,Toledo,Wyoming,-4.5,-110.0,-110.0,12.0
2010,5.0,UCLA,Washington State,-23.5,-110.0,-110.0,12.0
2010,5.0,UNLV,Nevada,20.5,-110.0,-110.0,12.0
2010,5.0,Virginia,Florida State,6.5,-110.0,-110.0,12.0
2010,5.0,Wake Forest,Georgia Tech,9.0,-110.0,-110.0,12.0
2010,5.0,Western Michigan,Idaho,4.0,-110.0,-110.0,12.0
2010,6.0,Air Force,Colorado State,-24.0,-110.0,-110.0,13.0
2010,6.0,Arizona,Oregon State,-8.5,-110.0,-110.0,13.0
2010,6.0,Ball State,Western Michigan,-5.5,-110.0,-110.0,13.0
2010,6.0,Boise State,Toledo,-38.0,-110.0,-110.0,13.0
2010,6.0,California,UCLA,-8.0,-110.0,-110.0,13.0
2010,6.0,Florida International,Western Kentucky,-9.0,-110.0,-109.5,10.0
2010,6.0,Georgia,Tennessee,-11.5,-110.0,-110.0,13.0
2010,6.0,Georgia Tech,Virginia,-10.0,-110.0,-110.0,12.0
2010,6.0,Houston,Mississippi State,4.5,-110.0,-110.0,13.0
2010,6.0,Iowa State,Utah,6.0,-110.0,-110.0,13.0
2010,6.0,Kansas State,Nebraska,11.0,-110.0,-110.0,13.0
2010,6.0,Kentucky,Auburn,6.0,-110.0,-110.0,13.0
2010,6.0,Louisiana Tech,Utah State,-2.5,-110.0,-110.0,13.0
2010,6.0,Louisville,Memphis,-16.0,-110.0,-110.0,12.0
2010,6.0,Michigan,Michigan State,-4.5,-109.5,-110.0,12.0
2010,6.0,Missouri,Colorado,-12.0,-110.0,-110.0,13.0
2010,6.0,New Mexico State,New Mexico,-2.5,-110.0,-110.0,11.0
2010,6.0,North Carolina,Clemson,-2.5,-110.0,-110.0,13.0
2010,6.0,North Texas,Arkansas State,3.5,-110.0,-110.0,11.0
2010,6.0,Northern Illinois,Temple,-3.0,-110.0,-110.0,13.0
2010,6.0,Northwestern,Purdue,-8.0,-110.0,-110.0,13.0
2010,6.0,Notre Dame,Pittsburgh,-6.0,-110.0,-110.0,13.0
2010,6.0,Ohio,Bowling Green,-8.0,-110.0,-110.0,13.0
2010,6.0,Ohio State,Indiana,-24.5,-110.0,-110.0,13.0
2010,6.0,Penn State,Illinois,-9.0,-110.0,-110.0,13.0
2010,6.0,Rutgers,Connecticut,5.0,-110.0,-110.0,13.0
2010,6.0,South Carolina,Alabama,7.0,-110.0,-110.0,13.0
2010,6.0,South Florida,Syracuse,-8.0,-110.0,-110.0,13.0
2010,6.0,Texas Tech,Baylor,-1.5,-110.0,-110.0,13.0
2010,6.0,Tulane,Army,-1.0,-110.0,-110.0,13.0
2010,6.0,Vanderbilt,Eastern Michigan,-25.0,-110.0,-110.0,13.0
2010,6.0,Virginia Tech,Central Michigan,-21.5,-110.0,-110.0,12.0
2010,6.0,Wake Forest,Navy,3.0,-105.0,-110.0,13.0
2010,6.0,Washington,Arizona State,0.0,-110.0,-110.0,13.0
2010,6.0,Washington State,Oregon,36.5,-110.0,-110.0,13.0
2010,6.0,West Virginia,UNLV,-26.5,-110.0,-110.0,13.0
2010,6.0,Wisconsin,Minnesota,-21.5,-110.0,-110.0,12.0
2010,7.0,Auburn,Arkansas,-3.5,-105.0,-113.0,13.0
2010,7.0,Ball State,Eastern Michigan,-15.0,-110.0,-110.0,13.0
2010,7.0,Clemson,Maryland,-14.5,-110.0,-110.0,13.0
2010,7.0,Colorado,Baylor,1.0,-110.0,-110.0,13.0
2010,7.0,Colorado State,UNLV,-3.5,-110.0,-110.0,13.0
2010,7.0,Florida,Mississippi State,-9.5,-110.0,-110.0,13.0
2010,7.0,Florida State,Boston College,-22.0,-110.0,-110.0,13.0
2010,7.0,Fresno State,New Mexico State,-30.0,-110.0,-110.0,13.0
2010,7.0,Georgia,Vanderbilt,-14.0,-110.0,-110.0,13.0
2010,7.0,Indiana,Arkansas State,-10.0,-110.0,-110.0,13.0
2010,7.0,Kansas,Kansas State,3.0,-105.0,-110.0,13.0
2010,7.0,Kentucky,South Carolina,5.5,-110.0,-110.0,13.0
2010,7.0,Louisiana Tech,Idaho,1.25,-110.0,-109.5,12.0
2010,7.0,Louisville,Cincinnati,2.5,-109.0,-110.0,13.0
2010,7.0,Michigan,Iowa,3.5,-110.0,-110.0,13.0
2010,7.0,Michigan State,Illinois,-6.5,-110.0,-110.0,13.0
2010,7.0,Nebraska,Texas,-10.0,-110.0,-110.0,13.0
2010,7.0,North Texas,Florida International,4.5,-110.0,-110.0,11.0
2010,7.0,Northern Illinois,Buffalo,-13.5,-110.0,-110.0,13.0
2010,7.0,Notre Dame,Western Michigan,-24.0,-110.0,-110.0,12.0
2010,7.0,Ohio,Akron,-17.0,-110.0,-110.0,13.0
2010,7.0,Oklahoma,Iowa State,-23.0,-110.0,-110.0,13.0
2010,7.0,Purdue,Minnesota,-6.0,-110.0,-110.0,13.0
2010,7.0,Rice,Houston,9.5,-107.5,-110.0,10.0
2010,7.0,Rutgers,Army,-5.5,-109.0,-110.0,13.0
2010,7.0,San Diego State,Air Force,1.0,-110.0,-110.0,13.0
2010,7.0,Syracuse,Pittsburgh,2.5,-105.0,-110.0,13.0
2010,7.0,Temple,Bowling Green,-20.5,-110.0,-110.0,13.0
2010,7.0,Texas Tech,Oklahoma State,-3.0,-109.0,-110.0,13.0
2010,7.0,Tulsa,Tulane,-18.0,-110.0,-110.0,13.0
2010,7.0,Virginia,North Carolina,6.0,-110.0,-109.0,13.0
2010,7.0,Virginia Tech,Wake Forest,-22.5,-110.0,-110.0,11.0
2010,7.0,Washington,Oregon State,-2.0,-110.0,-110.0,13.0
2010,7.0,Washington State,Arizona,22.5,-110.0,-110.0,13.0
2010,7.0,West Virginia,South Florida,-10.0,-110.0,-110.0,13.0
2010,7.0,Wisconsin,Ohio State,3.5,-107.0,-110.0,13.0
2010,7.0,Wyoming,Utah,22.0,-110.0,-110.0,13.0
2010,8.0,Akron,Western Michigan,7.5,-110.0,-110.0,13.0
2010,8.0,Arizona,Washington,-6.0,-110.0,-110.0,13.0
2010,8.0,Arkansas State,Florida Atlantic,-7.0,-110.0,-110.0,13.0
2010,8.0,Baylor,Kansas State,-6.5,-110.0,-110.0,13.0
2010,8.0,Boston College,Maryland,-4.5,-110.0,-110.0,13.0
2010,8.0,Buffalo,Temple,8.5,-110.0,-110.0,13.0
2010,8.0,California,Arizona State,-3.0,-105.0,-110.0,13.0
2010,8.0,Cincinnati,South Florida,-9.5,-110.0,-110.0,13.0
2010,8.0,Clemson,Georgia Tech,-4.0,-110.0,-110.0,13.0
2010,8.0,Colorado,Texas Tech,3.0,-112.0,-105.0,13.0
2010,8.0,East Carolina,Marshall,-13.0,-110.0,-110.0,13.0
2010,8.0,Idaho,New Mexico State,-26.0,-110.0,-110.0,13.0
2010,8.0,Illinois,Indiana,-13.0,-110.0,-110.0,13.0
2010,8.0,Iowa,Wisconsin,-6.5,-110.0,-110.0,13.0
2010,8.0,Kansas,Texas A&M,14.0,-109.0,-110.0,13.0
2010,8.0,Kentucky,Georgia,6.5,-110.0,-110.0,13.0
2010,8.0,Louisville,Connecticut,-3.0,-115.0,-105.0,13.0
2010,8.0,Minnesota,Penn State,8.5,-110.0,-110.0,13.0
2010,8.0,Missouri,Oklahoma,3.0,100.0,-120.0,13.0
2010,8.0,Navy,Notre Dame,6.5,-110.0,-109.0,13.0
2010,8.0,New Mexico,San Diego State,23.5,-110.0,-110.0,13.0
2010,8.0,Northern Illinois,Central Michigan,-10.0,-105.0,-110.0,13.0
2010,8.0,Northwestern,Michigan State,5.0,-110.0,-110.0,13.0
2010,8.0,Ohio State,Purdue,-23.5,-110.0,-110.0,13.0
2010,8.0,Oklahoma State,Nebraska,6.0,-110.0,-110.0,13.0
2010,8.0,Oregon,UCLA,-26.5,-110.0,-110.0,13.0
2010,8.0,Pittsburgh,Rutgers,-13.0,-110.0,-110.0,13.0
2010,8.0,Stanford,Washington State,-36.5,-110.0,-110.0,13.0
2010,8.0,Tennessee,Alabama,17.0,-110.0,-110.0,13.0
2010,8.0,Texas,Iowa State,-21.0,-110.0,-110.0,13.0
2010,8.0,Toledo,Ball State,-11.5,-110.0,-110.0,13.0
2010,8.0,Utah,Colorado State,-30.5,-110.0,-110.0,11.0
2010,8.0,Vanderbilt,South Carolina,12.0,-110.0,-110.0,13.0
2010,8.0,Virginia,Eastern Michigan,-24.0,-110.0,-110.0,13.0
2010,8.0,Virginia Tech,Duke,-27.0,-110.0,-110.0,13.0
2010,8.0,West Virginia,Syracuse,-13.5,-110.0,-110.0,13.0
2010,9.0,Air Force,Utah,6.5,-110.0,-110.0,13.0
2010,9.0,Arizona State,Washington State,-22.0,-110.0,-110.0,13.0
2010,9.0,Arkansas,Vanderbilt,-20.0,-110.0,-110.0,13.0
2010,9.0,Boise State,Louisiana Tech,-36.0,-110.0,-110.0,13.0
2010,9.0,Boston College,Clemson,7.0,-110.0,-110.0,13.0
2010,9.0,Central Michigan,Bowling Green,-13.0,-110.0,-110.0,13.0
2010,9.0,Cincinnati,Syracuse,-6.0,-110.0,-110.0,13.0
2010,9.0,Colorado State,New Mexico,-15.0,-110.0,-110.0,13.0
2010,9.0,Connecticut,West Virginia,4.5,-110.0,-110.0,13.0
2010,9.0,Eastern Michigan,Toledo,11.5,-110.0,-110.0,13.0
2010,9.0,Florida Atlantic,Florida International,4.5,-110.0,-110.0,13.0
2010,9.0,Georgia,Florida,1.0,-110.0,-110.0,13.0
2010,9.0,Illinois,Purdue,-16.5,-110.0,-110.0,13.0
2010,9.0,Indiana,Northwestern,3.5,-110.0,-110.0,13.0
2010,9.0,Iowa,Michigan State,-6.5,-110.0,-105.0,13.0
2010,9.0,Iowa State,Kansas,-17.5,-110.0,-110.0,13.0
2010,9.0,Kansas State,Oklahoma State,4.0,-110.0,-110.0,13.0
2010,9.0,Maryland,Wake Forest,-5.5,-110.0,-110.0,13.0
2010,9.0,Memphis,Houston,14.0,-110.0,-110.0,13.0
2010,9.0,Minnesota,Ohio State,25.0,-110.0,-110.0,13.0
2010,9.0,Mississippi State,Kentucky,-6.5,-110.0,-110.0,13.0
2010,9.0,Navy,Duke,-12.5,-110.0,-110.0,13.0
2010,9.0,Nebraska,Missouri,-8.0,-109.0,-110.0,13.0
2010,9.0,Nevada,Utah State,-27.5,-110.0,-110.0,13.0
2010,9.0,North Carolina,William & Mary,-20.0,-110.0,-110.0,6.0
2010,9.0,Notre Dame,Tulsa,-9.5,-110.0,-110.0,13.0
2010,9.0,Oklahoma,Colorado,-25.5,-110.0,-110.0,13.0
2010,9.0,Oregon State,California,-2.5,-110.0,-105.0,13.0
2010,9.0,Penn State,Michigan,3.0,-105.0,-110.0,13.0
2010,9.0,Pittsburgh,Louisville,-9.5,-110.0,-110.0,12.0
2010,9.0,South Carolina,Tennessee,-17.5,-110.0,-110.0,10.0
2010,9.0,Temple,Akron,-29.5,-110.0,-110.0,13.0
2010,9.0,Texas,Baylor,-7.5,-110.0,-110.0,13.0
2010,9.0,Texas A&M,Texas Tech,-7.0,-109.0,-110.0,13.0
2010,9.0,UCLA,Arizona,8.5,-110.0,-110.0,13.0
2010,9.0,Washington,Stanford,7.0,-110.0,-110.0,13.0
2010,9.0,Western Kentucky,North Texas,-6.0,-110.0,-110.0,12.0
2010,9.0,Western Michigan,Northern Illinois,7.0,-110.0,-110.0,13.0
2010,9.0,Wyoming,San Diego State,10.0,-110.0,-105.0,9.0
2010,10.0,Army,Air Force,6.5,-110.0,-110.0,13.0
2010,10.0,Auburn,Chattanooga,-44.0,-110.0,-110.0,10.0
2010,10.0,Ball State,Akron,-13.0,-110.0,-110.0,10.0
2010,10.0,Central Michigan,Western Michigan,-3.0,-105.0,-115.0,13.0
2010,10.0,Duke,Virginia,1.0,-110.0,-110.0,13.0
2010,10.0,East Carolina,Navy,-2.5,-110.0,-110.0,13.0
2010,10.0,Florida State,North Carolina,-10.5,-110.0,-110.0,13.0
2010,10.0,Georgia,Idaho State,-45.5,-110.0,-110.0,6.0
2010,10.0,Idaho,Nevada,12.0,-110.0,-110.0,13.0
2010,10.0,Indiana,Iowa,18.5,-110.0,-110.0,13.0
2010,10.0,Iowa State,Nebraska,15.5,-110.0,-110.0,13.0
2010,10.0,Kansas,Colorado,8.5,-110.0,-110.0,13.0
2010,10.0,Kansas State,Texas,3.5,-110.0,-109.0,13.0
2010,10.0,Louisiana Tech,Fresno State,-3.0,-105.0,-110.0,13.0
2010,10.0,Memphis,Tennessee,20.0,-110.0,-110.0,13.0
2010,10.0,Michigan,Illinois,-3.0,-105.0,-110.0,13.0
2010,10.0,Michigan State,Minnesota,-24.0,-110.0,-110.0,13.0
2010,10.0,New Mexico,Wyoming,9.0,-110.0,-110.0,13.0
2010,10.0,North Texas,Troy,9.0,-110.0,-110.0,13.0
2010,10.0,Ohio,Buffalo,-16.0,-110.0,-110.0,13.0
2010,10.0,Oklahoma State,Baylor,-10.0,-110.0,-110.0,13.0
2010,10.0,Oregon,Washington,-37.0,-110.0,-110.0,13.0
2010,10.0,Penn State,Northwestern,-6.5,-110.0,-105.0,13.0
2010,10.0,Purdue,Wisconsin,20.0,-110.0,-109.0,11.0
2010,10.0,San Diego State,Colorado State,-18.0,-110.0,-110.0,12.0
2010,10.0,South Carolina,Arkansas,-4.0,-110.0,-110.0,13.0
2010,10.0,South Florida,Rutgers,-10.5,-110.0,-110.0,13.0
2010,10.0,Stanford,Arizona,-7.5,-110.0,-110.0,13.0
2010,10.0,Syracuse,Louisville,-7.0,-110.0,-110.0,13.0
2010,10.0,Texas A&M,Oklahoma,4.5,-110.0,-110.0,13.0
2010,10.0,Texas Tech,Missouri,5.5,-110.0,-110.0,13.0
2010,10.0,Tulsa,Rice,-17.0,-110.0,-110.0,13.0
2010,10.0,UCLA,Oregon State,4.0,-110.0,-110.0,12.0
2010,10.0,Utah State,New Mexico State,-19.0,-110.0,-110.0,13.0
2010,10.0,Vanderbilt,Florida,14.5,-110.0,-110.0,13.0
2010,10.0,Virginia Tech,Georgia Tech,-13.0,-110.0,-110.0,13.0
2010,10.0,Wake Forest,Boston College,4.0,-110.0,-110.0,13.0
2010,10.0,Washington State,California,14.0,-109.0,-109.0,11.0
2010,10.0,Western Kentucky,Florida Atlantic,2.5,-107.5,-110.0,12.0
2010,11.0,Air Force,New Mexico,-35.0,-110.0,-110.0,13.0
2010,11.0,Alabama,Mississippi State,-13.0,-110.0,-110.0,13.0
2010,11.0,Arizona State,Stanford,4.0,-110.0,-110.0,13.0
2010,11.0,Arkansas State,Western Kentucky,-12.5,-110.0,-109.0,11.0
2010,11.0,Auburn,Georgia,-7.5,-110.0,-109.0,13.0
2010,11.0,Baylor,Texas A&M,3.0,-114.5,-104.5,12.0
2010,11.0,Buffalo,Ball State,-3.0,-2.0,-115.0,10.0
2010,11.0,California,Oregon,19.0,-110.0,-110.0,13.0
2010,11.0,Colorado,Iowa State,1.5,-110.0,-110.0,13.0
2010,11.0,Connecticut,Pittsburgh,6.0,-110.0,-110.0,13.0
2010,11.0,Duke,Boston College,3.0,-105.0,-110.0,12.0
2010,11.0,Florida,South Carolina,-6.5,-110.0,-110.0,12.0
2010,11.0,Florida State,Clemson,-6.0,-110.0,-110.0,13.0
2010,11.0,Fresno State,Nevada,8.0,-110.0,-110.0,13.0
2010,11.0,Houston,Tulsa,-2.5,-110.0,-109.0,13.0
2010,11.0,Idaho,Boise State,34.5,-110.0,-110.0,13.0
2010,11.0,Illinois,Minnesota,-21.0,-110.0,-110.0,11.0
2010,11.0,Kentucky,Vanderbilt,-17.0,-110.0,-110.0,13.0
2010,11.0,Louisville,South Florida,-2.0,-110.0,-110.0,13.0
2010,11.0,Marshall,Memphis,-16.0,-110.0,-110.0,13.0
2010,11.0,Missouri,Kansas State,-13.0,-110.0,-110.0,13.0
2010,11.0,Navy,Central Michigan,-14.0,-110.0,-110.0,13.0
2010,11.0,Nebraska,Kansas,-34.0,-110.0,-110.0,13.0
2010,11.0,New Mexico State,Louisiana Tech,16.0,-110.0,-110.0,13.0
2010,11.0,North Carolina,Virginia Tech,3.5,-110.0,-105.0,13.0
2010,11.0,Northern Illinois,Toledo,-11.5,-110.0,-110.0,13.0
2010,11.0,Northwestern,Iowa,10.0,-110.0,-110.0,13.0
2010,11.0,Notre Dame,Utah,5.5,-109.0,-110.0,13.0
2010,11.0,Ohio State,Penn State,-20.0,-110.0,-110.0,13.0
2010,11.0,Oklahoma,Texas Tech,-16.5,-110.0,-110.0,13.0
2010,11.0,Oregon State,Washington State,-24.0,-110.0,-110.0,13.0
2010,11.0,Purdue,Michigan,12.5,-110.0,-110.0,12.0
2010,11.0,Rutgers,Syracuse,2.5,-110.0,-109.0,13.0
2010,11.0,Texas,Oklahoma State,4.5,-110.0,-110.0,13.0
2010,11.0,Troy,Florida International,-8.5,-110.0,-110.0,11.0
2010,11.0,Tulane,Rice,-3.5,-110.0,-110.0,13.0
2010,11.0,UNLV,Wyoming,4.0,-110.0,-110.0,13.0
2010,11.0,Virginia,Maryland,3.0,-112.0,-105.0,13.0
2010,11.0,West Virginia,Cincinnati,-5.0,-110.0,-110.0,13.0
2010,11.0,Western Michigan,Eastern Michigan,-19.5,-110.0,-110.0,13.0
2010,11.0,Wisconsin,Indiana,-22.5,-110.0,-110.0,13.0
2010,12.0,Alabama,Georgia State,-44.0,-110.0,-110.0,8.0
2010,12.0,Ball State,Northern Illinois,15.5,-110.0,-110.0,13.0
2010,12.0,Baylor,Oklahoma,8.0,-110.0,-110.0,13.0
2010,12.0,Boise State,Fresno State,-28.5,-110.0,-110.0,13.0
2010,12.0,Boston College,Virginia,-7.0,-105.0,-115.0,13.0
2010,12.0,Buffalo,Eastern Michigan,-6.5,-107.0,-110.0,12.0
2010,12.0,California,Stanford,6.5,-110.0,-110.0,13.0
2010,12.0,Cincinnati,Rutgers,-10.5,-110.0,-110.0,13.0
2010,12.0,Colorado,Kansas State,2.0,-110.0,-109.5,12.0
2010,12.0,Florida,Appalachian State,-23.5,-110.0,-110.0,9.0
2010,12.0,Georgia Tech,Duke,-10.0,-110.0,-110.0,13.0
2010,12.0,Indiana,Penn State,10.0,-110.0,-110.0,13.0
2010,12.0,Iowa,Ohio State,3.0,-110.0,-105.0,13.0
2010,12.0,Iowa State,Missouri,11.0,-110.0,-110.0,13.0
2010,12.0,Kansas,Oklahoma State,24.5,-110.0,-110.0,13.0
2010,12.0,Louisville,West Virginia,3.5,-110.0,-110.0,13.0
2010,12.0,Maryland,Florida State,4.0,-110.0,-110.0,13.0
2010,12.0,Michigan,Wisconsin,3.5,-110.0,-110.0,13.0
2010,12.0,Michigan State,Purdue,-20.5,-110.0,-110.0,13.0
2010,12.0,Mississippi State,Arkansas,3.0,-104.0,-114.0,13.0
2010,12.0,Navy,Arkansas State,-13.0,-110.0,-110.0,11.0
2010,12.0,Nevada,New Mexico State,-37.5,-110.0,-110.0,13.0
2010,12.0,Northwestern,Illinois,7.5,-110.0,-110.0,13.0
2010,12.0,Notre Dame,Army,-8.5,-110.0,-110.0,13.0
2010,12.0,Rice,East Carolina,8.0,-110.0,-110.0,13.0
2010,12.0,San Diego State,Utah,2.5,-110.0,-110.0,13.0
2010,12.0,South Carolina,Troy,-21.0,-110.0,-110.0,13.0
2010,12.0,South Florida,Pittsburgh,3.0,-104.0,-115.0,13.0
2010,12.0,Syracuse,Connecticut,-4.0,-110.0,-109.0,13.0
2010,12.0,Temple,Ohio,-10.0,-110.0,-109.0,13.0
2010,12.0,Texas,Florida Atlantic,-21.5,-110.0,-110.0,12.0
2010,12.0,Texas A&M,Nebraska,2.0,-110.0,-110.0,13.0
2010,12.0,Texas Tech,Weber State,-24.5,-110.0,-110.0,5.0
2010,12.0,Toledo,Bowling Green,-10.0,-110.0,-110.0,13.0
2010,12.0,UNLV,Air Force,18.5,-110.0,-110.0,13.0
2010,12.0,Utah State,Idaho,-3.0,-105.0,-110.0,13.0
2010,12.0,Vanderbilt,Tennessee,7.5,-110.0,-110.0,13.0
2010,12.0,Wake Forest,Clemson,14.0,-110.0,-110.0,12.0
2010,12.0,Washington,UCLA,-2.0,-110.0,-110.0,13.0
2010,12.0,Wyoming,Colorado State,-2.5,-110.0,-110.0,11.0
2010,13.0,Akron,Buffalo,-1.0,-110.0,-110.0,13.0
2010,13.0,Alabama,Auburn,-4.5,-110.0,-110.0,13.0
2010,13.0,Arizona State,UCLA,-13.0,-110.0,-110.0,12.0
2010,13.0,Bowling Green,Western Michigan,7.0,-109.0,-110.0,13.0
2010,13.0,California,Washington,-7.0,-111.0,-105.0,13.0
2010,13.0,Clemson,South Carolina,2.5,-106.0,-110.0,13.0
2010,13.0,Connecticut,Cincinnati,-2.0,-109.0,-110.0,13.0
2010,13.0,Duke,North Carolina,8.5,-110.0,-110.0,13.0
2010,13.0,Eastern Michigan,Northern Illinois,25.0,-110.0,-110.0,13.0
2010,13.0,Florida International,Arkansas State,-5.0,-110.0,-110.0,11.0
2010,13.0,Florida State,Florida,-2.5,-110.0,-110.0,13.0
2010,13.0,Fresno State,Idaho,-10.5,-110.0,-110.0,13.0
2010,13.0,Georgia,Georgia Tech,-14.0,-110.0,-110.0,13.0
2010,13.0,Marshall,Tulane,-11.5,-110.0,-110.0,13.0
2010,13.0,Minnesota,Iowa,14.5,-110.0,-110.0,12.0
2010,13.0,Missouri,Kansas,-24.5,-109.5,-110.0,8.0
2010,13.0,Nebraska,Colorado,-18.0,-110.0,-110.0,13.0
2010,13.0,Nevada,Boise State,14.0,-109.0,-110.0,13.0
2010,13.0,North Texas,Kansas State,14.0,-110.0,-110.0,13.0
2010,13.0,Ohio State,Michigan,-17.0,-110.0,-110.0,13.0
2010,13.0,Oklahoma State,Oklahoma,-2.5,-110.0,-110.0,13.0
2010,13.0,Oregon,Arizona,-20.5,-110.0,-110.0,13.0
2010,13.0,Penn State,Michigan State,1.5,-109.0,-110.0,13.0
2010,13.0,Pittsburgh,West Virginia,-3.0,-105.0,-115.0,13.0
2010,13.0,Purdue,Indiana,-4.0,-110.0,-110.0,13.0
2010,13.0,Rutgers,Louisville,3.5,-106.0,-110.0,13.0
2010,13.0,San Diego State,UNLV,-24.0,-110.0,-107.0,11.0
2010,13.0,Stanford,Oregon State,-14.0,-110.0,-109.0,13.0
2010,13.0,Syracuse,Boston College,-3.5,-110.0,-110.0,13.0
2010,13.0,Tennessee,Kentucky,-2.5,-110.0,-105.0,13.0
2010,13.0,Texas,Texas A&M,3.0,-115.0,-105.0,13.0
2010,13.0,Texas Tech,Houston,-10.0,-110.0,-110.0,13.0
2010,13.0,Toledo,Central Michigan,-4.0,-110.0,-110.0,13.0
2010,13.0,Troy,Western Kentucky,-12.5,-110.0,-110.0,13.0
2010,13.0,Vanderbilt,Wake Forest,-4.5,-110.0,-110.0,13.0
2010,13.0,Virginia Tech,Virginia,-21.5,-110.0,-110.0,13.0
2010,13.0,Wisconsin,Northwestern,-23.5,-110.0,-110.0,13.0
2010,14.0,Arizona,Arizona State,-4.0,-110.0,-110.0,13.0
2010,14.0,Boise State,Utah State,-40.5,-110.0,-110.0,13.0
2010,14.0,Cincinnati,Pittsburgh,1.0,-110.0,-110.0,13.0
2010,14.0,Florida Atlantic,Troy,4.0,-110.0,-110.0,13.0
2010,14.0,Fresno State,Illinois,6.5,-110.0,-110.0,13.0
2010,14.0,Louisiana Tech,Nevada,7.5,-110.0,-110.0,13.0
2010,14.0,Oregon State,Oregon,16.5,-110.0,-110.0,13.0
2010,14.0,South Carolina,Auburn,3.5,-110.0,-110.0,13.0
2010,14.0,South Florida,Connecticut,-2.5,-110.0,-110.0,13.0
2010,14.0,Virginia Tech,Florida State,-4.5,-110.0,-110.0,13.0
2010,14.0,Washington State,Washington,5.5,-110.0,-110.0,13.0
2010,14.0,West Virginia,Rutgers,-21.0,-110.0,-109.0,13.0
2010,15.0,Army,Navy,7.5,-110.0,-110.0,13.0
2011,1.0,Air Force,South Dakota,-34.0,-110.0,-110.0,10.0
2011,1.0,Alabama,Kent State,-39.0,-110.0,-110.0,12.0
2011,1.0,Arizona,Northern Arizona,-27.5,-110.0,-110.0,12.0
2011,1.0,Arkansas,Missouri State,-42.5,-110.0,-110.0,11.0
2011,1.0,Auburn,Utah State,-24.0,-110.0,-110.0,12.0
2011,1.0,Boston College,Northwestern,-5.0,-110.0,-110.0,12.0
2011,1.0,California,Fresno State,-10.0,-110.0,-110.0,12.0
2011,1.0,Cincinnati,Austin Peay,-41.0,-110.0,-110.0,10.0
2011,1.0,Clemson,Troy,-14.75,-110.0,-110.0,12.0
2011,1.0,Connecticut,Fordham,-38.75,-110.0,-110.0,10.0
2011,1.0,Duke,Richmond,-11.5,-110.0,-110.0,11.0
2011,1.0,Eastern Michigan,Howard,-29.5,-110.0,-110.0,12.0
2011,1.0,Florida,Florida Atlantic,-34.5,-110.0,-110.0,12.0
2011,1.0,Florida International,North Texas,-13.5,-110.0,-110.0,12.0
2011,1.0,Georgia,Boise State,3.0,-107.5,-110.0,12.0
2011,1.0,Georgia Tech,Western Carolina,-33.75,-110.0,-110.0,4.0
2011,1.0,Houston,UCLA,-1.5,-110.0,-110.0,12.0
2011,1.0,Idaho,Bowling Green,-6.0,-110.0,-110.0,12.0
2011,1.0,Illinois,Arkansas State,-19.0,-110.0,-110.0,12.0
2011,1.0,Iowa,Tennessee Tech,-35.5,-110.0,-110.0,12.0
2011,1.0,Iowa State,Northern Iowa,-7.0,-110.0,-110.0,12.0
2011,1.0,Kansas State,Eastern Kentucky,-26.0,-110.0,-110.0,11.0
2011,1.0,Louisville,Murray State,-28.5,-110.0,-110.0,10.0
2011,1.0,Memphis,Mississippi State,30.5,-110.0,-110.0,12.0
2011,1.0,Michigan,Western Michigan,-14.5,-110.0,-110.0,12.0
2011,1.0,Michigan State,Youngstown State,-34.5,-110.0,-110.0,12.0
2011,1.0,Navy,Delaware,-7.5,-110.0,-110.0,12.0
2011,1.0,Nebraska,Chattanooga,-38.0,-110.0,-110.0,12.0
2011,1.0,New Mexico,Colorado State,6.5,-110.0,-110.0,12.0
2011,1.0,New Mexico State,Ohio,6.5,-110.0,-110.0,12.0
2011,1.0,North Carolina,James Madison,-18.0,-110.0,-110.0,12.0
2011,1.0,Northern Illinois,Army,-10.0,-110.0,-110.0,12.0
2011,1.0,Notre Dame,South Florida,-10.5,-110.0,-110.0,12.0
2011,1.0,Ohio State,Akron,-31.5,-110.0,-110.0,12.0
2011,1.0,Oklahoma,Tulsa,-24.5,-110.0,-110.0,12.0
2011,1.0,Oregon State,Sacramento State,-24.0,-110.0,-110.0,11.0
2011,1.0,Penn State,Indiana State,-38.0,-110.0,-110.0,12.0
2011,1.0,Pittsburgh,Buffalo,-30.5,-110.0,-110.0,11.0
2011,1.0,Purdue,Middle Tennessee,-14.5,-110.0,-110.0,12.0
